Id,Buyer User Id,Date and Time,Location,Location Id,Universe Id,Universe,Asset Id,Asset Name,Asset Type,Hold Status,Revenue,Price
nH4nRcNRt/AokmeuaYxIfQ,2787802157,2023-08-06T19:25:02.040Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
dnZSYipun8dDPT0ePDEdMQ,1700176044,2023-08-06T19:22:31.063Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
JZvyt3YTt/crHM/ZmXU3og,1126977696,2023-08-06T19:22:03.893Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
/wQLUDXsXNgFcuWZx15Yiw,1563879120,2023-08-06T19:21:45.880Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
VOg1OsU0uOgLa8+pkxwwfA,1861044789,2023-08-06T19:21:23.660Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],26792384,Spin Again,Developer Product,Held,1.0,40.0
3tRRRZGzOXBD1tflaOxv3Q,2843531549,2023-08-06T19:21:11.387Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
IijTIWHRDOam2LBduijD+g,4381172317,2023-08-06T19:21:07.813Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23779790,💰 1K 💰,Developer Product,Held,1.0,10.0
idQ1BlMhe2+1h7ZdhEyW+w,2517602534,2023-08-06T19:20:49.760Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
3K+mfA6tRdB0Qh0ovHOXBQ,3207393635,2023-08-06T19:20:45.930Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
h3zKLxgMgnsdpvmHIPCVcg,4797338709,2023-08-06T19:20:38.290Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23779790,💰 1K 💰,Developer Product,Held,1.0,10.0
vRCIbfCQvi4Za6JRvfaaiA,3597653239,2023-08-06T19:20:33.090Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
RdgKfEp/6PqF1Tcu//5KCw,1773775080,2023-08-06T19:20:09.557Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
zPc7ylQpahquFeeTVA9TAg,139507723,2023-08-06T19:19:42.767Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],26792384,Spin Again,Developer Product,Held,1.0,40.0
hgRMY9bCbK9p2FKqL4PD3g,2468327907,2023-08-06T19:18:29.253Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
+GSYPtc82qeGZitttAIgqQ,4673801859,2023-08-06T19:18:28.350Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
7EPZ1rPr/0oWOi6SS6FtTA,3692622009,2023-08-06T19:18:23.820Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
vNpjSVRZibkmhhYyblqPjQ,445782179,2023-08-06T19:17:48.763Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780287,💰 5M 💰,Developer Product,Held,2.0,800.0
riZwZVu2uEn0dqXpWNWufg,3881358132,2023-08-06T19:15:57.003Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],26792384,Spin Again,Developer Product,Held,1.0,40.0
GrqEXMLS1GzsDymyNRg76A,4813665158,2023-08-06T19:15:52.240Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
8qVSwo8GE9xG5ogcpfiTOQ,4286244585,2023-08-06T19:15:45.977Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
e829J2YdEPKaBvJLDKHXSA,902693009,2023-08-06T19:15:43.560Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
rjlJxUyE1w3FsbywiPZ46w,1548370772,2023-08-06T19:15:38.227Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
ghILoQfIKDCzFEAcK90O4Q,987305251,2023-08-06T19:15:29.903Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
ub7Yk5sFgkHfUGklq1twUQ,139507723,2023-08-06T19:15:23.123Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,1.0,300.0
u/c6sf80+5Nz56eaWowqiA,1851050032,2023-08-06T19:15:22.230Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
rcv5PRql2GRhKArlOOf1Lw,139507723,2023-08-06T19:15:12.997Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,1.0,300.0
lDreIfDb5I0NEuKvgyz3lA,4131845797,2023-08-06T19:15:04.343Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,1.0,275.0
JYz5ZXHl6/jSCSpbpxJazA,139507723,2023-08-06T19:15:02.470Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,1400.0
5v5R3GqZQwCW09RVzYRfrA,139507723,2023-08-06T19:14:57.557Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,800.0
HcCsTDy6oY79Qid6gAkuSQ,139507723,2023-08-06T19:14:52.240Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,225.0
ZjbJGbIOyvqyEmiY8awp+A,139507723,2023-08-06T19:14:45.237Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,700.0
UHK5vmL7oytjux5I23zHcw,139507723,2023-08-06T19:14:38.277Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,1.0,300.0
Oiq6KCpl4SbJb/3Jf/qabA,139507723,2023-08-06T19:14:27.673Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,1.0,300.0
Au664f57cDGQH5jHEuv5Uw,139507723,2023-08-06T19:14:21.380Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,450.0
HNlL7TMS5FDRLQPH4RZYOw,476467081,2023-08-06T19:13:55.313Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
D+tiqJ/3zr5omeepEQmyqw,139507723,2023-08-06T19:13:44.043Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,450.0
Fl/V0I6hvUxztxGn7XjjtQ,139507723,2023-08-06T19:13:32.417Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,350.0
Qq0nlSUvz41H0ALPmqDKLg,3082646709,2023-08-06T19:13:23.527Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,1.0,275.0
APeyx5GwxzM48UJv1mCdpg,139507723,2023-08-06T19:13:12.453Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,1.0,1600.0
MOsdri2+2owXXgS2ueoNSg,4756324340,2023-08-06T19:12:53.587Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
Ej8MSTOBJ1VwAYeG1q+FOQ,4382254087,2023-08-06T19:11:10.090Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
H7Ja6+7fqOFQ25rhAemyBw,1475659100,2023-08-06T19:10:28.887Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
K/Rn93x/yD0xhclZKTrGEg,4863538884,2023-08-06T19:10:17.543Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
9ucKwrHn1iel9euTIYEmfg,106100239,2023-08-06T19:09:33.793Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
XGeLadRZB6bi3MFbGWHDKQ,582464939,2023-08-06T19:09:30.880Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,450.0
b519w3A3oJGSwpDELPfFBg,329501157,2023-08-06T19:09:24.677Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,175.0
O7cQDwNMhYgRiGVfcbJ2Yg,1831715221,2023-08-06T19:08:12.917Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780287,💰 5M 💰,Developer Product,Held,2.0,800.0
ShCQl3ZqjVUYTqwr5fyKVQ,4094329906,2023-08-06T19:07:24.273Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
Fzt7xIVh9oDXKmtvclvV7g,1995338971,2023-08-06T19:07:24.240Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
hRWUXRDpNmz/MR2Oi5FksA,2657282270,2023-08-06T19:07:13.497Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,1400.0
AjiDWPOCr0IStm8hIsJgNA,1672991579,2023-08-06T19:06:51.507Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
uBZhOdZKnGGVqzmZXAxm8Q,2431850908,2023-08-06T19:06:40.073Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,225.0
kYCfeP1eCgFudHExxhz0Mg,1162296530,2023-08-06T19:06:35.430Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780184,💰 500K 💰,Developer Product,Held,1.0,300.0
ATkfdIc0A41ujPh/wU9H/A,3566275180,2023-08-06T19:06:28.263Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
V6aLyepEAfagBm9e8GnkBg,3332016176,2023-08-06T19:06:00.940Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
w4IbbxUmq2QKfwM75ujbog,777949477,2023-08-06T19:05:48.240Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
pUEflXJZB9o/5aVxSWWQZw,4399683575,2023-08-06T19:05:46.607Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
mymmGDEC1/7HgVno6gLDJA,1874736264,2023-08-06T19:05:45.230Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
xuc6o9DuZfSdQeASVSZ5cQ,2657282270,2023-08-06T19:05:38.360Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,800.0
Hi36zwgewfM2r+R8vheEMg,863353538,2023-08-06T19:05:30.467Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23779790,💰 1K 💰,Developer Product,Held,1.0,10.0
KvW1illjmo8Y4pYTg+24Zw,1053610907,2023-08-06T19:05:20.243Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
VOqsLEYKFFD+lPJ3LncN6Q,3357621351,2023-08-06T19:04:55.177Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
Vh2KGkkndW9uyrbD9z4Hqg,3875021617,2023-08-06T19:04:27.130Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
g7WOgy8/Odxsq1qA5A5Bbw,3082646709,2023-08-06T19:04:25.980Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,1.0,300.0
ekTG1eLR49XYT00FyBPJJg,2893748883,2023-08-06T19:03:55.787Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
vetlFlzuT0lny8DO3eAuwg,1158413886,2023-08-06T19:03:42.027Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
JspB/WYll4J4dgMtMOpqzw,476685938,2023-08-06T19:03:03.440Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
GYuBDStewh3viDT9wn+E/g,1968036124,2023-08-06T19:02:45.170Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23779790,💰 1K 💰,Developer Product,Held,1.0,10.0
VSnJ8F/nnKuH42RC29H4nQ,3364788379,2023-08-06T19:02:34.337Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
Qf2sDuoBNmjsD6IWojFQ6A,2323987423,2023-08-06T19:01:58.027Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
jBhZfJiDs+Z5bsoWyv+Q3A,4219118083,2023-08-06T19:01:17.687Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
vlF1TRPcGEUVaMG4PRrdyg,2485076545,2023-08-06T19:01:07.310Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
Z7zvfSXD6nKFbYhUK/fe4A,4389256452,2023-08-06T19:00:54.467Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
k5tGaAgPvbzM0t+j2uuq7g,1915378005,2023-08-06T19:00:52.730Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
gAM6BGyuoOm0OrFj+zwgDg,3251746698,2023-08-06T19:00:07.593Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
8tjP0u6cIm+rTGPbSVlRew,1168064531,2023-08-06T18:59:30.727Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
NUWy5eRaPbHe0lsm5FCkaA,4859639230,2023-08-06T18:58:50.293Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
hXEkL26i71OuzCDjPbu/Yg,2363226437,2023-08-06T18:58:46.153Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
+qyuorxIKtnoLhycGAnqjQ,1439040346,2023-08-06T18:57:55.767Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
g7RxeJHoODvQi/LIbO6A5A,2347830224,2023-08-06T18:57:53.980Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
Dg/sfjFQWYVc7xR+3nDzJg,551156611,2023-08-06T18:56:40.730Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780146,💰 100K 💰,Developer Product,Held,2.0,125.0
8HXXJWgXl99FemF+i97wtQ,551156611,2023-08-06T18:56:15.577Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780146,💰 100K 💰,Developer Product,Held,2.0,125.0
IJ+A84A0t6yBTv7P79OtaQ,1968036124,2023-08-06T18:55:12.913Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780019,💰 10K 💰,Developer Product,Held,1.0,45.0
GnGoP58HZ8mfQTKIPSSQqQ,1968036124,2023-08-06T18:55:02.073Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780019,💰 10K 💰,Developer Product,Held,1.0,45.0
RKvC+RlryCqwc7CaOCjFdw,1996729617,2023-08-06T18:53:57.257Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
sAa549VX/ngNIcry+tuUfg,3260188292,2023-08-06T18:53:45.663Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
Ca7fCjtT27jTWZkvE7WkZA,1968036124,2023-08-06T18:52:28.280Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780146,💰 100K 💰,Developer Product,Held,2.0,125.0
Kw4+3GenxOwV3a6I7rxR4Q,359390674,2023-08-06T18:49:23.577Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
kmY7pJgy574m9BR9t+0DwA,1595003089,2023-08-06T18:49:08.640Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23779790,💰 1K 💰,Developer Product,Held,1.0,10.0
TLx0CiaML3x7cK8qEqjcBg,3962772705,2023-08-06T18:48:12.617Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
CRcCY+opCShUwW0Euqqj2w,2974287007,2023-08-06T18:48:01.680Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
OZc7QP8v4g58GNrRVS4cHw,4069347489,2023-08-06T18:48:00.697Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
Gu7YBU6NAaV6DTgRIPfLAQ,117383742,2023-08-06T18:47:26.137Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
pCpNnA0QIasOF3S9ylSlng,4553634994,2023-08-06T18:46:59.617Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
u6UoRpbr99gDSP+U4vkT5Q,2989901067,2023-08-06T18:46:45.770Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
Ci+jmCXcY+unbWPoccbpQQ,4891566368,2023-08-06T18:46:44.013Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
IHYuYx9D6c286whOAYtPWA,3770284531,2023-08-06T18:45:27.330Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
61Nud0n6p40MZpeRiWULfw,4501937583,2023-08-06T18:44:52.813Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780146,💰 100K 💰,Developer Product,Held,2.0,125.0
BhTueTsZbXnMSPNa2eqBlQ,1961781106,2023-08-06T18:44:41.697Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
3+AROtCJfyHZt1PJVO7Wcw,3183065580,2023-08-06T18:44:30.780Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
ql/NGjndffSCtxZL2635AQ,3404367576,2023-08-06T18:42:15.090Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
1/mTTZX7UZYT3kzKsteY8A,4681356520,2023-08-06T18:41:09.030Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
84x4v9+4Fopl3iWBtkWdJg,4315523749,2023-08-06T18:40:16.683Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
wDjmTFE+NwUGsasoZ40E9w,2515579409,2023-08-06T18:40:04.373Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
7gSALjFJ3OM1ZPth5KF4Mg,1478765254,2023-08-06T18:39:12.140Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
7J4ygaQmNlkkbYaSQJd9ig,461714144,2023-08-06T18:39:07.683Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
Wip8jOt104O2Ky2LUx3Sqg,2375939950,2023-08-06T18:39:07.530Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
2/P+LiPZT57567vgcS6cGQ,3078731276,2023-08-06T18:38:54.117Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
vKDr+Va6pSBh5CZrSovjmA,1550218647,2023-08-06T18:38:02.603Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
N08dYLkjqjx3IdwixlRPUQ,2927838545,2023-08-06T18:37:47.327Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],26743504,Titan Armor (1 LIFE),Developer Product,Held,1.0,25.0
LRca5rLoQol76qX1mNy1gA,4019645622,2023-08-06T18:37:36.130Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
